customer_id,login_timestamp,ip_address,country,city,device_type,device_id,browser,login_successful,two_factor_used,session_duration_minutes,login_method
SA00000110,2025-09-11 01:46:59,95.152.253.149,Egypt,Angelaton,Mobile,74fa65ce-489a-427e-a281-03f01d9fff25,Firefox,True,False,91,ATM
SA00000110,2025-09-25 00:46:59,118.132.58.92,Oman,Gloriamouth,Tablet,6d8ee559-daf9-4e99-bc26-7da64a640fc1,Edge,True,True,22,Web Portal
SA00000110,2025-09-13 21:46:59,171.231.23.209,India,Port Chad,Desktop,2de66d5b-5e10-43a0-addb-8943f067ad82,Firefox,True,False,55,Web Portal
SA00000110,2025-10-04 18:46:59,95.119.42.189,Saudi Arabia,Jeddah,Mobile,70249792-6578-4d0c-9aec-8b70ac0e7307,Chrome,True,False,75,Mobile App
SA00000110,2025-09-19 16:46:59,9.92.47.41,Saudi Arabia,Riyadh,Mobile,668f5032-6512-4d2e-a4b3-bc8e1e850f80,Safari,True,True,97,Mobile App
SA00000110,2025-09-10 20:46:59,76.189.212.212,India,Lake Saraburgh,Desktop,d8125123-984f-4a56-b344-77eb56b09052,Edge,True,False,85,Web Portal
SA00000110,2025-09-26 12:46:59,196.125.181.93,Saudi Arabia,Khobar,Desktop,b9a6bd75-6cb9-4a2c-968e-51f03b9d5832,Safari,False,True,35,ATM
SA00000110,2025-09-18 00:46:59,24.188.49.110,Saudi Arabia,Mecca,Desktop,a4d21eae-cd0d-4d73-8a1c-3218c19d11c5,Firefox,True,False,64,Mobile App
SA00000110,2025-09-27 05:46:59,206.217.73.139,Saudi Arabia,Dhahran,Desktop,f33c4c36-9a69-4cad-aaab-583079cfc04f,Firefox,True,True,118,Web Portal
SA00000110,2025-09-14 20:46:59,63.2.150.25,Saudi Arabia,Abha,Tablet,c49b9e62-25ba-4f03-8765-606982ec0fc3,Edge,True,False,117,ATM
SA00000110,2025-09-23 13:46:59,19.232.251.32,Saudi Arabia,Dhahran,Desktop,3b172319-7f4d-45b9-bd45-7a09402d35e8,Safari,True,True,75,ATM
SA00000111,2025-09-08 04:46:59,68.93.219.200,Germany,North Cory,Tablet,f8d9bf33-06d9-43c0-ad98-73017f85c4e7,Safari,True,True,2,Web Portal
SA00000111,2025-09-05 02:46:59,51.96.76.125,Qatar,South Cassandra,Tablet,c29a988f-18a9-4210-9f8c-2c519f3936a5,Safari,True,False,63,Web Portal
SA00000111,2025-10-02 14:46:59,163.59.28.202,UAE,Lake Karenfort,Mobile,7d810c21-7f76-4fce-a97e-f1314b26f0a3,Safari,True,True,63,Web Portal
SA00000111,2025-10-04 10:46:59,13.127.115.30,Saudi Arabia,Riyadh,Mobile,8bef4a76-8a60-4b92-9c13-7c04cf3a2f8d,Safari,True,False,113,Web Portal
SA00000111,2025-09-09 07:46:59,66.5.181.206,Saudi Arabia,Buraidah,Mobile,ea3973ff-e14f-4a78-ae2f-1d3bfd9f45f4,Chrome,True,True,94,Mobile App
SA00000111,2025-09-21 05:46:59,92.206.177.83,Saudi Arabia,Dammam,Mobile,714b5c03-6057-47cf-9a55-f8255086f384,Chrome,False,False,32,ATM
SA00000111,2025-09-14 11:46:59,17.13.47.255,Saudi Arabia,Jeddah,Desktop,dc409942-a8cf-4936-8e81-b2f02d474c4f,Safari,True,True,73,Web Portal
SA00000111,2025-09-13 13:46:59,181.64.171.109,Saudi Arabia,Mecca,Tablet,4ffd5b7a-226d-424f-ae41-1e237dd19b8f,Firefox,True,True,54,ATM
SA00000111,2025-09-28 14:46:59,191.153.59.16,Saudi Arabia,Dammam,Tablet,acce693e-91a0-4ef2-9c00-7554c3963bf9,Edge,True,False,101,Web Portal
SA00000111,2025-10-01 19:46:59,31.8.192.142,Saudi Arabia,Jubail,Desktop,2803feb5-dab6-473d-8fef-f87b79d54e9f,Safari,False,False,55,Web Portal
SA00000111,2025-09-21 10:46:59,14.67.28.187,Saudi Arabia,Buraidah,Mobile,f88afc64-974e-4b87-bea4-13e5436d977b,Edge,True,True,79,Web Portal
SA00000112,2025-09-16 07:46:59,54.147.174.124,Saudi Arabia,Tabuk,Tablet,520b28f6-48d0-4602-ba4f-fba8c4376d89,Safari,True,False,17,Web Portal
SA00000112,2025-09-13 23:46:59,66.227.56.135,Saudi Arabia,Buraidah,Desktop,594ffd27-5dcd-4d40-9641-510220d1968f,Chrome,True,True,35,ATM
SA00000112,2025-10-01 13:46:59,160.110.46.134,Saudi Arabia,Dammam,Tablet,575c9669-a00a-46e6-a42f-0c28c3e3c148,Edge,True,True,16,ATM
SA00000112,2025-09-16 02:46:59,59.102.199.172,Saudi Arabia,Jubail,Mobile,697437ea-5b7c-47e8-bdf0-2450585b4b17,Firefox,True,False,18,Mobile App
SA00000112,2025-09-06 02:46:59,47.161.114.49,Saudi Arabia,Mecca,Desktop,4fe5c13b-a5e8-4198-bc10-316d3f63a065,Safari,True,False,80,ATM
SA00000112,2025-09-28 20:46:59,74.221.169.198,Qatar,Lake Cameronport,Tablet,0991946d-537c-44b0-89d5-af23050bd848,Chrome,True,True,27,Mobile App
SA00000112,2025-09-19 23:46:59,29.132.230.45,Saudi Arabia,Taif,Desktop,6bd1f826-e6c2-4bb7-83c7-4cbe916baf87,Chrome,True,False,52,Web Portal
SA00000112,2025-09-29 16:46:59,123.193.242.5,Saudi Arabia,Buraidah,Desktop,51071545-fc5b-44bd-85b1-49a096867676,Edge,True,False,19,ATM
SA00000113,2025-09-29 19:46:59,56.250.176.40,Saudi Arabia,Abha,Mobile,ceee7d65-1904-4ca7-9291-e493528a34f3,Firefox,True,False,62,Web Portal
SA00000114,2025-09-13 20:46:59,22.150.205.11,Saudi Arabia,Taif,Desktop,cfbba84a-80b5-4013-bf29-c9e75601f6a5,Safari,False,False,90,Mobile App
SA00000114,2025-09-20 10:46:59,186.221.129.202,Saudi Arabia,Mecca,Mobile,5d037a06-4cad-46c5-9d65-5c032aa814da,Safari,False,True,73,Web Portal
SA00000114,2025-10-04 05:46:59,194.206.153.208,Saudi Arabia,Abha,Tablet,f95f17e6-d8ea-431b-a2ac-78967f383a3e,Edge,True,False,18,Web Portal
SA00000114,2025-09-06 00:46:59,163.108.223.66,Saudi Arabia,Riyadh,Mobile,4c1d2e43-0c2b-43e4-83e1-346d49902258,Safari,True,False,116,ATM
SA00000114,2025-09-18 11:46:59,198.230.235.67,Saudi Arabia,Mecca,Tablet,be2de8c8-9fe3-4824-b9d3-a9cfcdfa76af,Firefox,True,False,59,ATM
SA00000114,2025-09-07 19:46:59,145.126.207.162,Turkey,Lake Meganville,Desktop,87f3c9a4-cd1a-410d-9101-71d21138978b,Chrome,False,False,61,ATM
SA00000114,2025-09-13 18:46:59,22.182.46.231,Saudi Arabia,Buraidah,Tablet,a6cb1dda-13a0-481b-8baf-d54258e9bbad,Safari,True,False,76,ATM
SA00000114,2025-09-23 05:46:59,174.102.54.179,Saudi Arabia,Dhahran,Mobile,5037e669-8a3a-4129-a9d8-4c4f6ed338be,Chrome,True,True,30,Mobile App
SA00000114,2025-09-13 20:46:59,103.155.244.200,Saudi Arabia,Abha,Desktop,7406ca32-83ef-4ce9-9ffd-a1e74052e3a5,Safari,True,True,14,Mobile App
SA00000114,2025-09-11 11:46:59,139.142.246.218,Saudi Arabia,Dhahran,Mobile,b40d8aef-a0ba-4142-84c3-2fede182701b,Chrome,True,True,5,ATM
SA00000115,2025-09-20 12:46:59,10.252.16.64,Saudi Arabia,Riyadh,Mobile,a92a9880-3684-4339-bfcb-cf3193ac009a,Safari,True,False,49,Mobile App
SA00000115,2025-09-14 05:46:59,203.123.208.85,Saudi Arabia,Medina,Desktop,88604b56-a34f-4452-afe9-e8c94497734d,Edge,False,False,29,Mobile App
SA00000115,2025-09-11 18:46:59,166.240.137.21,Saudi Arabia,Buraidah,Mobile,a0733e57-ba03-41f9-90ed-01d3ef444cf5,Chrome,True,True,27,Mobile App
SA00000116,2025-09-06 23:46:59,76.215.106.209,Saudi Arabia,Dhahran,Tablet,3d8925a9-25d2-47d0-b665-87075d411ac5,Chrome,True,True,88,ATM
SA00000116,2025-09-04 00:46:59,108.205.237.221,Saudi Arabia,Taif,Mobile,5193412d-6906-4118-af75-a3b2d8186112,Firefox,False,False,46,ATM
SA00000116,2025-09-06 06:46:59,210.15.202.81,Saudi Arabia,Jeddah,Desktop,69958fd1-d891-4adf-b41c-612aa2491260,Edge,False,True,73,Mobile App
SA00000116,2025-09-30 07:46:59,121.227.152.9,Bahrain,Madisonburgh,Desktop,2663ed11-1d12-4ccf-bd0d-3ffd67e6d49a,Firefox,True,False,3,Mobile App
SA00000116,2025-09-08 14:46:59,97.246.246.28,Saudi Arabia,Dammam,Desktop,76d32b96-4f7f-463e-93c5-44a3cc0b200d,Safari,True,True,37,Mobile App
SA00000117,2025-09-16 16:46:59,29.244.205.3,Saudi Arabia,Tabuk,Tablet,097913a0-e7d9-4c1b-a59c-aeed6c097204,Safari,False,True,70,ATM
SA00000117,2025-09-06 20:46:59,103.23.65.206,Saudi Arabia,Dammam,Tablet,ca27cd69-4226-4ba4-8775-d77822ed1e25,Chrome,True,False,54,Web Portal
SA00000117,2025-09-28 13:46:59,162.208.213.225,Saudi Arabia,Riyadh,Mobile,f6babccc-0acf-4d89-9a3e-d15aa4f0708a,Firefox,True,True,31,Web Portal
SA00000117,2025-10-02 05:46:59,176.163.23.169,Saudi Arabia,Jubail,Mobile,157c6813-e581-420f-9c0d-b2660e29ed9a,Safari,True,False,77,ATM
SA00000117,2025-09-15 21:46:59,51.18.23.63,Saudi Arabia,Taif,Mobile,f480ada5-e68c-4348-9046-e3dfddfef849,Safari,True,True,5,Web Portal
SA00000117,2025-09-18 16:46:59,55.66.129.180,Saudi Arabia,Dhahran,Desktop,171e5028-e2be-40e1-a84d-5f25abf2b369,Safari,True,True,120,Mobile App
SA00000117,2025-10-04 17:46:59,40.254.240.7,Saudi Arabia,Dhahran,Tablet,bc06e86b-922b-4fb2-9ca7-99723c6d3173,Chrome,False,True,50,Web Portal
SA00000117,2025-09-12 19:46:59,9.238.38.243,Saudi Arabia,Dhahran,Tablet,9496634f-d438-431d-aa0a-2259859f02bb,Firefox,True,False,16,ATM
SA00000117,2025-09-06 12:46:59,201.1.217.248,Saudi Arabia,Khobar,Desktop,3cf29ade-171a-4b65-a272-d7ca7f176b55,Chrome,True,True,12,ATM
SA00000117,2025-10-04 16:46:59,148.14.234.48,Saudi Arabia,Buraidah,Tablet,bcbb859a-9596-4725-9513-da02544c14d1,Chrome,True,True,105,Mobile App
SA00000117,2025-10-02 22:46:59,205.190.123.46,Oman,Shafferbury,Desktop,36cfd2d5-2cd6-48df-9b58-29c924ef65a7,Chrome,True,False,78,ATM
SA00000117,2025-09-06 16:46:59,195.194.5.215,Saudi Arabia,Mecca,Tablet,96e83922-dce7-4289-811a-315b688b4cfb,Edge,False,True,85,Mobile App
SA00000117,2025-10-02 15:46:59,87.251.42.155,Saudi Arabia,Medina,Desktop,51057c35-1ceb-48fe-b2de-b798b31a25b5,Safari,True,False,92,Web Portal
SA00000117,2025-09-04 12:46:59,7.204.128.81,Saudi Arabia,Dammam,Tablet,47198f5c-f69b-4596-bf10-938caec7f267,Firefox,True,False,90,ATM
SA00000117,2025-09-18 20:46:59,51.185.20.137,USA,West Thomas,Tablet,e7bd1db7-f780-4afc-a538-c6a705651e80,Edge,True,True,27,Mobile App
SA00000117,2025-09-08 07:46:59,143.86.217.77,Egypt,Port Joditon,Mobile,4f2c386f-627b-4edd-8d7f-937140c37cbc,Safari,True,True,31,ATM
SA00000117,2025-09-20 03:46:59,151.57.4.146,Saudi Arabia,Jeddah,Mobile,1f3eea66-af6c-4f61-8fef-a2a2e7354db2,Edge,True,False,36,ATM
SA00000117,2025-09-22 14:46:59,11.200.56.97,Saudi Arabia,Jeddah,Mobile,02038340-6372-4635-b141-4f58db8ec35b,Safari,False,False,3,Web Portal
SA00000118,2025-09-20 22:46:59,47.17.200.188,UK,Penningtonview,Mobile,e3e735ab-dc02-4c29-b5db-e3964c23e844,Edge,True,False,5,ATM
SA00000118,2025-09-10 12:46:59,111.5.131.56,Saudi Arabia,Tabuk,Desktop,cfef7811-e124-43f2-9132-fe68a1a054a9,Safari,True,True,44,ATM
SA00000118,2025-09-08 04:46:59,189.0.81.103,Saudi Arabia,Dhahran,Tablet,ddcf5003-4627-41ec-88ac-784fca10b499,Chrome,True,False,93,ATM
SA00000118,2025-09-25 06:46:59,95.119.225.33,Saudi Arabia,Tabuk,Tablet,ed2eebea-69b7-4533-bca8-3a8278997035,Safari,True,False,60,ATM
SA00000118,2025-09-05 16:46:59,171.176.128.182,Saudi Arabia,Dammam,Tablet,19b38619-d1fb-45b1-ab25-d7e7e0736c70,Safari,True,True,99,ATM
SA00000118,2025-09-25 13:46:59,174.22.119.122,Saudi Arabia,Riyadh,Tablet,6bbe2bd6-5a13-41e7-90fd-7164819f2393,Safari,True,False,85,Web Portal
SA00000118,2025-09-09 03:46:59,148.233.197.198,Saudi Arabia,Tabuk,Mobile,c310d2a2-0700-47c1-b1f9-4a097408f646,Chrome,True,False,108,Web Portal
SA00000118,2025-09-07 18:46:59,75.194.99.211,Saudi Arabia,Riyadh,Desktop,a41f0d38-ca80-4df8-b182-fcf2a151ed02,Chrome,False,True,46,Web Portal
SA00000118,2025-09-14 06:46:59,148.20.4.159,UAE,North Richard,Tablet,28670d3b-1c5f-4cba-950d-28eb93683dd6,Chrome,True,False,9,Web Portal
SA00000118,2025-09-29 15:46:59,114.20.220.88,Saudi Arabia,Dammam,Desktop,690a7b80-af8d-488d-9811-70c1d8d2660e,Edge,True,True,81,Mobile App
SA00000118,2025-09-30 04:46:59,165.28.66.67,Saudi Arabia,Medina,Mobile,bc343d5d-df9e-4425-ba76-28e67394d796,Chrome,True,False,75,Web Portal
SA00000118,2025-10-03 06:46:59,75.26.71.193,Saudi Arabia,Riyadh,Tablet,53dc4fae-d3a7-4b83-97d0-2f8faffdd43b,Safari,True,True,87,Web Portal
SA00000118,2025-09-17 01:46:59,57.47.2.51,Jordan,Jameschester,Desktop,d5ad86bc-f1db-4ad8-a098-0b94e05b1892,Chrome,True,False,15,ATM
SA00000119,2025-09-27 17:46:59,215.46.255.165,Saudi Arabia,Khobar,Tablet,ec511744-05e1-4e2f-b2b7-4922054edd71,Edge,True,False,113,Web Portal
SA00000119,2025-09-30 23:46:59,2.234.50.59,Saudi Arabia,Khobar,Desktop,76617a3b-f960-4ca3-96c7-2b1ae826fac7,Edge,True,False,38,ATM
SA00000119,2025-10-04 18:46:59,97.89.156.185,Saudi Arabia,Dammam,Mobile,6dcc9c60-9e35-436f-a6aa-394c0cbe938d,Chrome,True,True,104,Web Portal
SA00000120,2025-09-12 00:46:59,137.141.84.238,Saudi Arabia,Tabuk,Tablet,2b8d2c49-5e30-43e1-b541-a44e16ccb813,Safari,True,False,107,ATM
SA00000120,2025-10-03 02:46:59,200.120.42.188,Saudi Arabia,Dhahran,Tablet,6f669013-869d-4cb7-b7f5-155a039d08d0,Chrome,True,True,73,ATM
SA00000120,2025-09-16 03:46:59,190.132.198.90,Saudi Arabia,Dhahran,Tablet,1e56d346-7e80-4d05-ac71-b531d3c724e8,Chrome,True,False,85,ATM
SA00000120,2025-09-18 09:46:59,115.64.21.91,Saudi Arabia,Medina,Tablet,d03bcbfc-dca7-4284-b230-7c2230c7809b,Safari,True,False,32,Web Portal
SA00000120,2025-09-27 09:46:59,185.54.252.6,Saudi Arabia,Jeddah,Tablet,2154be4a-61cf-41fb-be81-cdfabf16e3e9,Firefox,False,False,47,Mobile App
SA00000120,2025-09-23 06:46:59,22.156.132.23,Saudi Arabia,Khobar,Tablet,d2f77d5d-fec5-4a47-b72f-5f47999f0691,Edge,True,False,101,Web Portal
SA00000120,2025-09-27 05:46:59,126.96.244.53,Saudi Arabia,Mecca,Tablet,cadee3ec-6895-4908-ae2c-b8506b17bd75,Firefox,False,True,78,Web Portal
SA00000120,2025-09-09 14:46:59,108.164.161.94,Saudi Arabia,Jeddah,Mobile,9e204ac7-3c48-4936-8305-4a31f9e38905,Edge,False,True,74,Web Portal
SA00000120,2025-09-14 17:46:59,23.242.56.131,Saudi Arabia,Taif,Mobile,a5b13afd-af2c-40ac-9539-22c05ea0942c,Firefox,True,False,34,ATM
SA00000120,2025-09-12 08:46:59,16.84.139.28,Saudi Arabia,Mecca,Mobile,52c03f9b-df16-4b70-a219-b7f77808a004,Edge,True,True,10,Mobile App
SA00000120,2025-09-18 07:46:59,193.203.140.74,Saudi Arabia,Dhahran,Desktop,622cc212-b69d-4f48-b653-e588afd58fe7,Firefox,False,True,92,Web Portal
SA00000120,2025-10-01 13:46:59,144.102.0.10,Saudi Arabia,Khobar,Tablet,0f0a6450-8e97-4ce1-9864-3b6a12b3c5eb,Chrome,True,True,95,Web Portal
SA00000120,2025-09-04 09:46:59,79.7.164.102,Saudi Arabia,Abha,Desktop,ff2a50c0-5ab3-43c9-a881-88c3788f06ed,Edge,True,False,90,Mobile App
SA00000120,2025-09-11 18:46:59,130.233.170.161,Saudi Arabia,Tabuk,Tablet,9ea1e617-8129-4a0c-80ef-a857015f566c,Chrome,True,True,76,ATM
SA00000120,2025-09-23 02:46:59,57.66.182.106,Saudi Arabia,Dhahran,Desktop,f7d2a2ee-21da-4db1-9ef3-61c2abd7d3f1,Edge,True,False,99,Mobile App
SA00000120,2025-09-27 14:46:59,209.80.229.88,Saudi Arabia,Riyadh,Tablet,2b7c5ee3-42a2-4950-adeb-5687949aca46,Edge,True,False,50,Web Portal
SA00000120,2025-09-10 18:46:59,13.109.68.149,Saudi Arabia,Riyadh,Tablet,16f32b93-21c5-4a88-b7d4-68eae0bdd765,Firefox,False,False,74,ATM
SA00000121,2025-10-01 12:46:59,71.122.87.28,Bahrain,Jenniferchester,Desktop,20bc2fa0-fa80-4062-8b4e-360a50326fe6,Safari,False,False,29,Mobile App
SA00000121,2025-09-25 15:46:59,24.253.245.16,Saudi Arabia,Jeddah,Mobile,6e1a1e1b-ed1d-4efa-9c4f-c55ebf715a28,Safari,True,True,27,ATM
SA00000121,2025-09-08 07:46:59,126.134.196.76,Saudi Arabia,Riyadh,Tablet,ed3d5159-c2f5-4a5f-945f-f4db9ce91544,Chrome,True,True,63,Mobile App
SA00000121,2025-09-23 17:46:59,218.24.237.117,USA,Zacharychester,Tablet,c3803b4a-7dc4-4f12-be9b-d0e1bca37653,Edge,True,False,38,Mobile App
SA00000121,2025-09-12 01:46:59,201.194.140.162,Saudi Arabia,Jeddah,Desktop,0df81d2b-260c-437e-b05d-0ef70d9ff83d,Edge,False,False,12,Mobile App
SA00000121,2025-09-26 00:46:59,112.146.228.75,Saudi Arabia,Khobar,Mobile,b4b9fb73-29de-4ccc-829e-09bd7862246c,Firefox,True,False,21,ATM
SA00000121,2025-09-24 15:46:59,19.182.120.14,Saudi Arabia,Jubail,Tablet,7eb27900-ed5d-4510-a52a-33e6fec58a89,Chrome,True,True,56,Mobile App
SA00000121,2025-09-05 01:46:59,86.209.57.187,Saudi Arabia,Khobar,Mobile,7c360908-8f94-4977-b582-ef0cfd2336f4,Chrome,True,True,18,ATM
SA00000121,2025-09-22 16:46:59,19.153.134.120,Saudi Arabia,Dammam,Desktop,25e6d919-ddeb-4d5c-b842-7379d888dcb6,Firefox,False,True,94,Web Portal
SA00000121,2025-09-25 19:46:59,97.88.171.12,Kuwait,West Claytonport,Tablet,45d5aacb-d294-400f-823c-a34abffbd93b,Firefox,True,False,9,Web Portal
SA00000121,2025-09-17 04:46:59,75.142.112.166,Oman,New Whitney,Mobile,3f042c7b-13ab-4d2c-aba0-330c6a9a6f4b,Edge,True,False,81,ATM
SA00000122,2025-09-14 12:46:59,179.4.140.98,Saudi Arabia,Abha,Mobile,48c6a7ed-06a5-44ec-9422-ea97e32a8787,Safari,True,False,86,Web Portal
SA00000122,2025-09-19 03:46:59,135.206.179.26,Saudi Arabia,Khobar,Tablet,eddcac0a-9720-4c66-9fa1-846864e84ffc,Edge,True,True,29,Mobile App
SA00000122,2025-09-04 14:46:59,201.75.77.162,Saudi Arabia,Taif,Desktop,75d1d776-14c0-4f6d-8764-51d3275dd459,Firefox,False,True,23,Web Portal
SA00000122,2025-09-04 13:46:59,175.214.190.68,Saudi Arabia,Khobar,Tablet,44f20d97-f488-4671-a0db-fca2743cfb6b,Edge,True,False,108,Web Portal
SA00000122,2025-09-15 10:46:59,128.95.29.113,Saudi Arabia,Riyadh,Desktop,a7faf009-0b39-4e89-b842-e16354555290,Safari,True,False,8,ATM
SA00000122,2025-09-10 13:46:59,67.29.156.36,India,Nguyenshire,Desktop,52bb530d-486f-4c8f-a4c5-dae5cd32e712,Edge,False,False,52,Web Portal
SA00000122,2025-09-05 22:46:59,80.84.154.255,Jordan,Lake Chadfurt,Desktop,c5583a17-f70d-48a0-bd75-e4232d921dab,Chrome,True,False,53,Mobile App
SA00000122,2025-09-16 18:46:59,210.218.161.112,Saudi Arabia,Abha,Mobile,29b67b14-354e-45ec-9a33-562c054046cc,Safari,True,True,93,Mobile App
SA00000123,2025-10-02 01:46:59,57.192.220.34,Saudi Arabia,Khobar,Tablet,f455af73-c0a7-4d9c-a5ac-cd5a48f18eed,Chrome,True,True,47,ATM
SA00000123,2025-09-28 18:46:59,135.183.241.103,Saudi Arabia,Dhahran,Tablet,6eaf0a90-cd14-4acb-bda8-06314c6d8ddd,Firefox,True,True,117,Web Portal
SA00000123,2025-09-24 10:46:59,38.38.176.215,Jordan,Rebeccaberg,Mobile,332ac35a-833d-4df1-9e11-a680d5016ada,Chrome,True,True,65,Web Portal
SA00000123,2025-09-09 08:46:59,29.137.203.81,Turkey,Griffinfurt,Desktop,cf9d539c-6c2b-4781-81a9-5ee21718cfde,Chrome,True,True,5,Web Portal
SA00000123,2025-09-11 20:46:59,43.237.65.0,Saudi Arabia,Dhahran,Tablet,17cb67b8-6d0f-44e6-a174-a7856f2190cb,Edge,True,False,111,Mobile App
SA00000123,2025-10-02 21:46:59,85.223.37.197,Saudi Arabia,Jubail,Tablet,396726aa-ad2b-4c82-b6a9-90f1f9285706,Edge,True,True,96,ATM
SA00000123,2025-09-15 19:46:59,133.95.196.34,UK,South Alison,Mobile,1445587e-6ff6-481f-b7dd-362b4a6b836b,Safari,True,False,66,ATM
SA00000123,2025-10-04 14:46:59,147.57.229.53,Egypt,Evansberg,Mobile,6d7fd4e2-85e9-4c6c-bfa7-c199d76f0813,Safari,False,False,38,Web Portal
SA00000123,2025-10-02 16:46:59,35.13.250.224,Saudi Arabia,Buraidah,Desktop,0b8b56f7-ead4-4e11-9397-a29f8d0df6f6,Edge,True,True,49,Mobile App
SA00000123,2025-09-19 00:46:59,14.204.114.31,Saudi Arabia,Khobar,Tablet,a92dcf4f-76f3-4a50-9830-208269bba3c4,Chrome,False,True,74,Mobile App
SA00000123,2025-09-22 16:46:59,184.27.177.18,Saudi Arabia,Taif,Tablet,14eed987-95e7-46e4-813e-84bd5aff4594,Chrome,True,False,19,ATM
SA00000123,2025-10-02 20:46:59,176.133.69.236,Saudi Arabia,Medina,Desktop,767f3c15-a95d-4271-bd92-77a41d2ae042,Firefox,True,True,52,ATM
SA00000123,2025-09-08 08:46:59,106.234.83.18,Saudi Arabia,Tabuk,Mobile,155287c7-0b96-4346-a498-da39d7c8f02c,Chrome,False,False,53,Web Portal
SA00000124,2025-09-08 19:46:59,61.30.176.140,USA,Mcdowellport,Mobile,9fb209b1-732f-4932-ab96-2697c1e1f813,Safari,True,False,70,Web Portal
SA00000124,2025-09-24 03:46:59,101.40.12.133,Germany,Matthewburgh,Tablet,4262a48c-9aa3-4580-bb70-8dd7bf3d5023,Edge,True,True,55,ATM
SA00000124,2025-10-02 11:46:59,211.103.15.142,Saudi Arabia,Mecca,Tablet,017f319f-0496-4795-88cc-ddbc6f0d7229,Chrome,True,True,57,Mobile App
SA00000124,2025-10-03 10:46:59,32.217.251.139,Saudi Arabia,Abha,Tablet,75cd3e5c-7a24-4720-a7e2-92992bf6d915,Edge,True,False,52,Mobile App
SA00000124,2025-09-25 20:46:59,159.38.118.27,Saudi Arabia,Dammam,Tablet,f952f1e8-d029-433c-9e55-f98d4d844cb6,Safari,True,False,73,ATM
SA00000124,2025-09-29 19:46:59,161.102.244.25,Egypt,Hannahfurt,Tablet,30d867cd-038d-4f5a-a296-d3f62005dd7e,Safari,True,False,60,Mobile App
SA00000124,2025-09-05 13:46:59,65.4.67.141,Saudi Arabia,Jubail,Mobile,dbe83664-302f-420e-b874-05cab22f2e91,Firefox,False,True,41,Web Portal
SA00000124,2025-09-29 19:46:59,94.202.159.196,Saudi Arabia,Riyadh,Desktop,3de54ee2-a655-496c-a528-d32da60c2bed,Firefox,True,True,69,Web Portal
SA00000124,2025-09-24 20:46:59,98.104.71.160,Germany,Wilkinsonside,Tablet,7957595f-25ee-4f0f-b6a3-0eb0c50c71f4,Firefox,True,False,82,ATM
SA00000124,2025-09-06 16:46:59,39.116.15.179,Saudi Arabia,Riyadh,Mobile,bd20c36a-2705-44cb-a704-b1152a85e3b1,Safari,True,False,75,ATM
SA00000124,2025-09-25 12:46:59,159.11.1.228,Saudi Arabia,Dhahran,Desktop,73137fa5-dc1b-4eb1-8506-536c78b3842a,Firefox,True,True,14,ATM
SA00000125,2025-09-26 18:46:59,175.34.69.30,Bahrain,East Kenneth,Mobile,1a482803-0204-4c81-9577-32970d093c73,Edge,True,False,104,ATM
SA00000125,2025-09-07 04:46:59,155.162.105.234,Saudi Arabia,Taif,Mobile,7ee667de-d93e-4a4d-aa6a-642bfabfa7ef,Firefox,True,True,28,Mobile App
SA00000125,2025-09-05 04:46:59,31.156.227.153,Oman,Benjaminfurt,Desktop,873f3f03-0f8a-479c-b6db-bb2c3b5e2d65,Chrome,True,True,115,Mobile App
SA00000125,2025-09-30 07:46:59,84.54.227.141,Saudi Arabia,Dhahran,Tablet,e493998a-4491-4e40-9042-3a8e8da22a39,Edge,True,False,65,Mobile App
SA00000125,2025-09-27 06:46:59,158.75.43.93,Saudi Arabia,Dhahran,Tablet,f05ff9c3-9f69-4cde-beaa-7a911defd401,Edge,True,False,108,ATM
SA00000125,2025-09-24 07:46:59,82.110.196.196,Egypt,Shanechester,Mobile,580661f1-7820-4426-b134-1ab8b9e8d781,Safari,True,False,72,Web Portal
SA00000125,2025-09-19 01:46:59,23.7.205.52,Saudi Arabia,Abha,Mobile,56d2bb12-af5a-4636-a8b8-d2529670cd19,Edge,True,True,4,Web Portal
SA00000126,2025-09-10 02:46:59,222.253.175.27,Saudi Arabia,Dhahran,Mobile,b9163357-4b1b-4f3b-a217-a6df21939b93,Firefox,False,False,23,ATM
SA00000126,2025-10-04 17:46:59,154.173.218.16,Saudi Arabia,Buraidah,Mobile,a70a409d-ac50-4260-b0f2-4933d544c79b,Chrome,True,False,13,Web Portal
SA00000126,2025-09-05 15:46:59,191.29.72.252,Saudi Arabia,Riyadh,Tablet,297a8503-d833-43c3-b88f-a199ccbcbf4b,Safari,True,False,83,Web Portal
SA00000126,2025-09-22 22:46:59,146.19.199.110,Saudi Arabia,Jubail,Desktop,aac4363f-1610-4c0a-bfcf-214eb0d18df1,Safari,True,True,111,ATM
SA00000126,2025-09-05 08:46:59,21.139.153.202,Saudi Arabia,Abha,Desktop,7dffe27d-9b12-4dfb-a804-335a331165e0,Edge,True,False,96,ATM
SA00000126,2025-09-10 06:46:59,90.159.124.222,Saudi Arabia,Riyadh,Desktop,4dbc217c-7e64-444f-be67-8797f16c084e,Chrome,True,True,112,Mobile App
SA00000126,2025-10-02 10:46:59,112.192.182.205,Saudi Arabia,Jeddah,Mobile,e1831003-5bd9-42c7-84a4-34e7ffcf956e,Edge,True,False,13,ATM
